,product_id,product_category,product_name,product_price,scrapy_data,style_id,color_id,color_name,Fit,Composition,Size,Product safety
92,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
93,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
94,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
95,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
96,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
97,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
98,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
99,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
100,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
101,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
102,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
103,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
104,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
